order_book_id,symbol,filtered_reason,date,rank
113507.XSHG,天马转债,规模小于一亿: 60122542.3,2019-06-03,127
128041.XSHE,盛路转债,规模小于一亿: 89577200.0,2019-06-03,135
128046.XSHE,利尔转债,"无/低成交, 量:1060, 额:106944.0",2019-06-03,136
128028.XSHE,赣锋转债,"无/低成交, 量:4003, 额:390896.0",2019-06-03,151
110044.XSHG,广电转债,规模小于一亿: 82604870.57,2019-06-03,155
123012.XSHE,万顺转债,"无/低成交, 量:3874, 额:398551.0",2019-06-10,11
128025.XSHE,特一转债,"无/低成交, 量:1759, 额:185065.0",2019-06-10,17
123013.XSHE,横河转债,规模小于一亿: 38315500.0,2019-06-10,29
123014.XSHE,凯发转债,"无/低成交, 量:2237, 额:225190.0",2019-06-10,30
123004.XSHE,铁汉转债,"无/低成交, 量:3489, 额:338034.0",2019-06-10,59
113524.XSHG,奇精转债,"无/低成交, 量:4990, 额:482955.0",2019-06-10,63
123024.XSHE,岱勒转债,"无/低成交, 量:3896, 额:373457.0",2019-06-10,77
113016.XSHG,小康转债,"无/低成交, 量:3560, 额:333854.0",2019-06-10,95
123010.XSHE,博世转债,"无/低成交, 量:2434, 额:242137.0",2019-06-10,102
113507.XSHG,天马转债,规模小于一亿: 59930575.91,2019-06-10,105
110056.XSHG,亨通转债,停牌,2019-06-10,110
128017.XSHE,金禾转债,"无/低成交, 量:2292, 额:242252.0",2019-06-10,121
128029.XSHE,太阳转债,"无/低成交, 量:820, 额:84136.0",2019-06-10,141
128041.XSHE,盛路转债,规模小于一亿: 89567200.0,2019-06-10,142
110044.XSHG,广电转债,规模小于一亿: 82410886.14,2019-06-10,151
113502.XSHG,嘉澳转债,"无/低成交, 量:4570, 额:432132.0",2019-06-10,152
113526.XSHG,联泰转债,"无/低成交, 量:1680, 额:185848.0",2019-06-17,14
123012.XSHE,万顺转债,"无/低成交, 量:4486, 额:466262.0",2019-06-17,18
113514.XSHG,威帝转债,"无/低成交, 量:4330, 额:429361.0",2019-06-17,20
128033.XSHE,迪龙转债,"无/低成交, 量:5041, 额:492442.0",2019-06-17,48
113515.XSHG,高能转债,"无/低成交, 量:4360, 额:474845.0",2019-06-17,58
113524.XSHG,奇精转债,"无/低成交, 量:2880, 额:277546.0",2019-06-17,59
123013.XSHE,横河转债,规模小于一亿: 38315500.0,2019-06-17,60
123021.XSHE,万信转2,停牌,2019-06-17,62
113532.XSHG,海环转债,"无/低成交, 量:2840, 额:281536.0",2019-06-17,71
123016.XSHE,洲明转债,"无/低成交, 量:2621, 额:300779.0",2019-06-17,73
128019.XSHE,久立转2,"无/低成交, 量:2400, 额:251298.0",2019-06-17,82
113507.XSHG,天马转债,规模小于一亿: 59925593.79,2019-06-17,86
123025.XSHE,精测转债,"无/低成交, 量:3202, 额:344077.0",2019-06-17,89
113510.XSHG,再升转债,"无/低成交, 量:2780, 额:280641.0",2019-06-17,90
128018.XSHE,时达转债,"无/低成交, 量:3354, 额:316253.0",2019-06-17,97
123010.XSHE,博世转债,"无/低成交, 量:4624, 额:458909.0",2019-06-17,98
128022.XSHE,众信转债,"无/低成交, 量:3654, 额:353070.0",2019-06-17,110
123002.XSHE,国祯转债,"无/低成交, 量:230, 额:26639.0",2019-06-17,117
110056.XSHG,亨通转债,停牌,2019-06-17,119
113012.XSHG,骆驼转债,"无/低成交, 量:4790, 额:478500.0",2019-06-17,121
128051.XSHE,光华转债,"无/低成交, 量:2808, 额:271334.0",2019-06-17,129
113509.XSHG,新泉转债,"无/低成交, 量:3730, 额:359857.0",2019-06-17,133
128041.XSHE,盛路转债,规模小于一亿: 87939200.0,2019-06-17,141
113502.XSHG,嘉澳转债,"无/低成交, 量:4150, 额:392367.0",2019-06-17,151
110044.XSHG,广电转债,规模小于一亿: 82387916.04,2019-06-17,157
123013.XSHE,横河转债,规模小于一亿: 38315500.0,2019-06-24,41
113507.XSHG,天马转债,规模小于一亿: 59925593.79,2019-06-24,66
113504.XSHG,艾华转债,"无/低成交, 量:830, 额:86436.0",2019-06-24,78
128054.XSHE,中宠转债,"无/低成交, 量:3939, 额:401487.0",2019-06-24,81
113517.XSHG,曙光转债,停牌,2019-06-24,103
128017.XSHE,金禾转债,"无/低成交, 量:2353, 额:251675.0",2019-06-24,131
113513.XSHG,安井转债,规模小于一亿: 36195801.72,2019-06-24,135
128046.XSHE,利尔转债,"无/低成交, 量:396, 额:40645.0",2019-06-24,137
128041.XSHE,盛路转债,规模小于一亿: 87395200.0,2019-06-24,140
110038.XSHG,济川转债,"无/低成交, 量:2140, 额:228095.0",2019-06-24,144
110044.XSHG,广电转债,规模小于一亿: 82378932.24,2019-06-24,158
123013.XSHE,横河转债,规模小于一亿: 38315500.0,2019-07-01,18
113507.XSHG,天马转债,规模小于一亿: 55411000.0,2019-07-01,66
123002.XSHE,国祯转债,"无/低成交, 量:3706, 额:454269.0",2019-07-01,116
128030.XSHE,天康转债,"无/低成交, 量:2896, 额:337589.0",2019-07-01,117
128041.XSHE,盛路转债,规模小于一亿: 87045200.0,2019-07-01,139
113513.XSHG,安井转债,规模小于一亿: 6729000.0,2019-07-01,143
110044.XSHG,广电转债,规模小于一亿: 82331000.0,2019-07-01,158
123012.XSHE,万顺转债,"无/低成交, 量:4513, 额:480973.0",2019-07-08,26
123013.XSHE,横河转债,规模小于一亿: 38312700.0,2019-07-08,41
113507.XSHG,天马转债,规模小于一亿: 54687088.6,2019-07-08,63
128041.XSHE,盛路转债,规模小于一亿: 86962200.0,2019-07-08,131
110044.XSHG,广电转债,规模小于一亿: 82323016.7,2019-07-08,154
123013.XSHE,横河转债,规模小于一亿: 38302700.0,2019-07-15,42
113528.XSHG,长城转债,"无/低成交, 量:4940, 额:493288.0",2019-07-15,48
113507.XSHG,天马转债,规模小于一亿: 52688179.6,2019-07-15,52
113510.XSHG,再升转债,"无/低成交, 量:1550, 额:164181.0",2019-07-15,80
113016.XSHG,小康转债,"无/低成交, 量:3920, 额:380791.0",2019-07-15,86
128041.XSHE,盛路转债,规模小于一亿: 86550200.0,2019-07-15,97
113504.XSHG,艾华转债,"无/低成交, 量:580, 额:61894.0",2019-07-15,108
123022.XSHE,长信转债,"无/低成交, 量:4642, 额:492163.0",2019-07-15,113
113509.XSHG,新泉转债,"无/低成交, 量:3920, 额:392071.0",2019-07-15,124
128045.XSHE,机电转债,"无/低成交, 量:597, 额:65774.0",2019-07-15,127
128046.XSHE,利尔转债,"无/低成交, 量:320, 额:32884.0",2019-07-15,144
110044.XSHG,广电转债,规模小于一亿: 82308023.0,2019-07-15,157
128028.XSHE,赣锋转债,"无/低成交, 量:4364, 额:424267.0",2019-07-15,160
113507.XSHG,天马转债,规模小于一亿: 51522242.68,2019-07-22,29
123013.XSHE,横河转债,规模小于一亿: 38302700.0,2019-07-22,44
128041.XSHE,盛路转债,规模小于一亿: 86541200.0,2019-07-22,52
128019.XSHE,久立转2,"无/低成交, 量:4382, 额:477870.0",2019-07-22,55
113523.XSHG,伟明转债,"无/低成交, 量:1660, 额:199134.0",2019-07-22,61
113515.XSHG,高能转债,"无/低成交, 量:2240, 额:265010.0",2019-07-22,69
113525.XSHG,台华转债,"无/低成交, 量:1300, 额:135921.0",2019-07-22,75
110033.XSHG,国贸转债,"无/低成交, 量:3440, 额:383784.0",2019-07-22,83
113510.XSHG,再升转债,"无/低成交, 量:2020, 额:211808.0",2019-07-22,84
128054.XSHE,中宠转债,停牌,2019-07-22,87
113504.XSHG,艾华转债,"无/低成交, 量:2810, 额:298242.0",2019-07-22,122
113518.XSHG,顾家转债,"无/低成交, 量:2260, 额:240184.0",2019-07-22,127
128022.XSHE,众信转债,"无/低成交, 量:3080, 额:303488.0",2019-07-22,139
128042.XSHE,凯中转债,"无/低成交, 量:1204, 额:117895.0",2019-07-22,145
128046.XSHE,利尔转债,"无/低成交, 量:1270, 额:130193.0",2019-07-22,149
110044.XSHG,广电转债,规模小于一亿: 82276041.5,2019-07-22,156
128028.XSHE,赣锋转债,"无/低成交, 量:2470, 额:239217.0",2019-07-22,162
113507.XSHG,天马转债,规模小于一亿: 51522242.68,2019-07-29,33
123013.XSHE,横河转债,规模小于一亿: 38302700.0,2019-07-29,41
128019.XSHE,久立转2,"无/低成交, 量:1572, 额:171900.0",2019-07-29,63
128054.XSHE,中宠转债,停牌,2019-07-29,83
128041.XSHE,盛路转债,规模小于一亿: 85902200.0,2019-07-29,87
113504.XSHG,艾华转债,"无/低成交, 量:410, 额:44113.0",2019-07-29,100
110048.XSHG,福能转债,停牌,2019-07-29,108
113518.XSHG,顾家转债,"无/低成交, 量:1260, 额:136942.0",2019-07-29,122
128024.XSHE,宁行转债,已公告强赎: 2019-07-25,2019-07-29,127
128017.XSHE,金禾转债,"无/低成交, 量:2260, 额:256731.0",2019-07-29,140
110038.XSHG,济川转债,"无/低成交, 量:2850, 额:305424.0",2019-07-29,150
128046.XSHE,利尔转债,"无/低成交, 量:1098, 额:112897.0",2019-07-29,152
110044.XSHG,广电转债,规模小于一亿: 82259067.5,2019-07-29,156
110040.XSHG,生益转债,已公告强赎: 2019-07-25,2019-07-29,157
123012.XSHE,万顺转债,"无/低成交, 量:2830, 额:298407",2019-08-05,17
113507.XSHG,天马转债,规模小于一亿: 51338261.8,2019-08-05,33
123013.XSHE,横河转债,规模小于一亿: 38302700.0,2019-08-05,35
128041.XSHE,盛路转债,规模小于一亿: 85427200.0,2019-08-05,67
128024.XSHE,宁行转债,已公告强赎: 2019-07-25,2019-08-05,74
113510.XSHG,再升转债,"无/低成交, 量:1540, 额:162593",2019-08-05,89
113503.XSHG,泰晶转债,规模小于一亿: 87751248.1,2019-08-05,107
128054.XSHE,中宠转债,"无/低成交, 量:4423, 额:450926",2019-08-05,116
110044.XSHG,广电转债,规模小于一亿: 82246067.9,2019-08-05,125
128022.XSHE,众信转债,"无/低成交, 量:4210, 额:414152",2019-08-05,135
110038.XSHG,济川转债,"无/低成交, 量:1380, 额:146651",2019-08-05,151
113502.XSHG,嘉澳转债,"无/低成交, 量:3950, 额:380816",2019-08-05,160
128037.XSHE,岩土转债,"无/低成交, 量:4730, 额:449785",2019-08-05,163
128010.XSHE,蔚蓝转债,"无/低成交, 量:3790, 额:382429",2019-08-05,169
113507.XSHG,天马转债,规模小于一亿: 51318263.56,2019-08-12,14
113535.XSHG,大业转债,"无/低成交, 量:3950, 额:394882",2019-08-12,40
123014.XSHE,凯发转债,"无/低成交, 量:3490, 额:365305",2019-08-12,45
113523.XSHG,伟明转债,"无/低成交, 量:4100, 额:480984",2019-08-12,46
123013.XSHE,横河转债,规模小于一亿: 38302700.0,2019-08-12,47
128041.XSHE,盛路转债,规模小于一亿: 85427200.0,2019-08-12,48
128033.XSHE,迪龙转债,"无/低成交, 量:4468, 额:450895",2019-08-12,55
113504.XSHG,艾华转债,"无/低成交, 量:2480, 额:263586",2019-08-12,56
123002.XSHE,国祯转债,"无/低成交, 量:80, 额:9352",2019-08-12,89
128024.XSHE,宁行转债,已公告强赎: 2019-07-25,2019-08-12,93
113510.XSHG,再升转债,"无/低成交, 量:510, 额:53270",2019-08-12,98
110044.XSHG,广电转债,规模小于一亿: 82244080.7,2019-08-12,104
113012.XSHG,骆驼转债,"无/低成交, 量:4140, 额:414646",2019-08-12,134
113503.XSHG,泰晶转债,规模小于一亿: 87718294.2,2019-08-12,149
113507.XSHG,天马转债,规模小于一亿: 51318263.56,2019-08-19,27
123013.XSHE,横河转债,规模小于一亿: 38302700.0,2019-08-19,54
128024.XSHE,宁行转债,已公告强赎: 2019-07-25,2019-08-19,60
113525.XSHG,台华转债,"无/低成交, 量:1640, 额:173053",2019-08-19,75
113510.XSHG,再升转债,"无/低成交, 量:3860, 额:408512",2019-08-19,76
123002.XSHE,国祯转债,"无/低成交, 量:3560, 额:423452",2019-08-19,94
128041.XSHE,盛路转债,规模小于一亿: 85157200.0,2019-08-19,121
110044.XSHG,广电转债,规模小于一亿: 82244080.7,2019-08-19,122
113503.XSHG,泰晶转债,规模小于一亿: 87615333.4,2019-08-19,135
113509.XSHG,新泉转债,"无/低成交, 量:4620, 额:462378",2019-08-19,152
128024.XSHE,宁行转债,已公告强赎: 2019-07-25,2019-08-26,0
113507.XSHG,天马转债,规模小于一亿: 51318263.56,2019-08-26,19
127010.XSHE,平银转债,已公告强赎: 2019-08-21,2019-08-26,34
123013.XSHE,横河转债,规模小于一亿: 38302700.0,2019-08-26,36
113503.XSHG,泰晶转债,规模小于一亿: 87615333.4,2019-08-26,53
113525.XSHG,台华转债,"无/低成交, 量:2660.0, 额:278896.0",2019-08-26,80
113510.XSHG,再升转债,"无/低成交, 量:3750.0, 额:398212.0",2019-08-26,103
113015.XSHG,隆基转债,已公告强赎: 2019-08-23,2019-08-26,123
123007.XSHE,道氏转债,"无/低成交, 量:4450.0, 额:458955.0",2019-08-26,127
128018.XSHE,时达转债,"无/低成交, 量:4728.0, 额:451795.0",2019-08-26,128
128041.XSHE,盛路转债,规模小于一亿: 84250200.0,2019-08-26,129
110044.XSHG,广电转债,规模小于一亿: 82242093.5,2019-08-26,133
128014.XSHE,永东转债,"无/低成交, 量:4206.0, 额:414782.0",2019-08-26,157
113507.XSHG,天马转债,规模小于一亿: 51316272.52,2019-09-02,29
123013.XSHE,横河转债,规模小于一亿: 38301700.0,2019-09-02,36
127010.XSHE,平银转债,已公告强赎: 2019-08-21,2019-09-02,37
113503.XSHG,泰晶转债,规模小于一亿: 87607350.0,2019-09-02,54
127009.XSHE,冰轮转债,已公告强赎: 2019-08-29,2019-09-02,67
113510.XSHG,再升转债,"无/低成交, 量:600, 额:64126",2019-09-02,112
128041.XSHE,盛路转债,规模小于一亿: 83503100.0,2019-09-02,120
113012.XSHG,骆驼转债,"无/低成交, 量:1980, 额:204163",2019-09-02,131
128017.XSHE,金禾转债,"无/低成交, 量:330, 额:37457",2019-09-02,141
110038.XSHG,济川转债,"无/低成交, 量:2400, 额:260802",2019-09-02,146
113015.XSHG,隆基转债,已公告强赎: 2019-08-23,2019-09-02,150
110044.XSHG,广电转债,规模小于一亿: 82242093.5,2019-09-02,155
113507.XSHG,天马转债,规模小于一亿: 51316272.52,2019-09-09,30
123013.XSHE,横河转债,规模小于一亿: 38301700.0,2019-09-09,34
127010.XSHE,平银转债,已公告强赎: 2019-08-21,2019-09-09,46
113503.XSHG,泰晶转债,规模小于一亿: 87592385.6,2019-09-09,78
127009.XSHE,冰轮转债,已公告强赎: 2019-08-29,2019-09-09,113
123001.XSHE,蓝标转债,已公告强赎: 2019-09-09,2019-09-09,147
128041.XSHE,盛路转债,规模小于一亿: 81062500.0,2019-09-09,152
110044.XSHG,广电转债,规模小于一亿: 82229093.9,2019-09-09,159
128052.XSHE,凯龙转债,规模小于一亿: 84299100.0,2019-09-09,168
127008.XSHE,特发转债,规模小于一亿: 93264000.0,2019-09-09,170
128025.XSHE,特一转债,"无/低成交, 量:3350, 额:372261",2019-09-16,17
123013.XSHE,横河转债,规模小于一亿: 38301700.0,2019-09-16,37
127010.XSHE,平银转债,已公告强赎: 2019-08-21,2019-09-16,43
113507.XSHG,天马转债,规模小于一亿: 51316272.52,2019-09-16,45
123002.XSHE,国祯转债,"无/低成交, 量:1030, 额:125117",2019-09-16,71
127009.XSHE,冰轮转债,已公告强赎: 2019-08-29,2019-09-16,127
113503.XSHG,泰晶转债,规模小于一亿: 87481441.4,2019-09-16,133
128017.XSHE,金禾转债,"无/低成交, 量:2061, 额:239294",2019-09-16,142
128027.XSHE,崇达转债,已公告强赎: 2019-09-10,2019-09-16,148
123001.XSHE,蓝标转债,规模小于一亿: 66567800.0,2019-09-16,152
128041.XSHE,盛路转债,规模小于一亿: 79732800.0,2019-09-16,159
110044.XSHG,广电转债,规模小于一亿: 82224105.2,2019-09-16,163
128052.XSHE,凯龙转债,规模小于一亿: 82534100.0,2019-09-16,173
127008.XSHE,特发转债,规模小于一亿: 78463500.0,2019-09-16,174
127010.XSHE,平银转债,已公告强赎: 2019-08-21,2019-09-23,0
123018.XSHE,溢利转债,"无/低成交, 量:1318.0, 额:153738.0",2019-09-23,27
123013.XSHE,横河转债,规模小于一亿: 38301700.0,2019-09-23,29
113507.XSHG,天马转债,规模小于一亿: 46926285.52,2019-09-23,62
128021.XSHE,兄弟转债,"无/低成交, 量:4220.0, 额:471643.0",2019-09-23,83
127009.XSHE,冰轮转债,已公告强赎: 2019-08-29,2019-09-23,85
128047.XSHE,光电转债,已公告强赎: 2019-09-17,2019-09-23,109
113503.XSHG,泰晶转债,规模小于一亿: 64509369.0,2019-09-23,112
128027.XSHE,崇达转债,已公告强赎: 2019-09-10,2019-09-23,135
113012.XSHG,骆驼转债,"无/低成交, 量:4470.0, 额:466352.0",2019-09-23,148
123001.XSHE,蓝标转债,规模小于一亿: 59183200.0,2019-09-23,149
128041.XSHE,盛路转债,规模小于一亿: 79692800.0,2019-09-23,156
110044.XSHG,广电转债,规模小于一亿: 82224105.2,2019-09-23,158
128052.XSHE,凯龙转债,规模小于一亿: 82532400.0,2019-09-23,172
127008.XSHE,特发转债,规模小于一亿: 78450500.0,2019-09-23,174
128027.XSHE,崇达转债,已公告强赎: 2019-09-10,2019-09-30,50
113507.XSHG,天马转债,规模小于一亿: 42064000.0,2019-09-30,56
127009.XSHE,冰轮转债,已公告强赎: 2019-08-29,2019-09-30,58
123004.XSHE,铁汉转债,"无/低成交, 量:2511, 额:255139",2019-09-30,73
123016.XSHE,洲明转债,"无/低成交, 量:530, 额:65536",2019-09-30,74
128021.XSHE,兄弟转债,"无/低成交, 量:3494, 额:384233",2019-09-30,76
113503.XSHG,泰晶转债,规模小于一亿: 64446000.0,2019-09-30,79
128044.XSHE,岭南转债,"无/低成交, 量:2550, 额:263632",2019-09-30,91
123013.XSHE,横河转债,规模小于一亿: 38301700.0,2019-09-30,92
113524.XSHG,奇精转债,"无/低成交, 量:4760, 额:485312",2019-09-30,95
128047.XSHE,光电转债,已公告强赎: 2019-09-17,2019-09-30,104
113028.XSHG,环境转债,"无/低成交, 量:2860, 额:343556",2019-09-30,105
123010.XSHE,博世转债,"无/低成交, 量:3957, 额:415066",2019-09-30,112
113510.XSHG,再升转债,"无/低成交, 量:390, 额:42347",2019-09-30,114
110033.XSHG,国贸转债,"无/低成交, 量:2280, 额:253360",2019-09-30,117
113509.XSHG,新泉转债,"无/低成交, 量:3160, 额:329340",2019-09-30,119
128041.XSHE,盛路转债,规模小于一亿: 79681800.0,2019-09-30,123
128029.XSHE,太阳转债,"无/低成交, 量:180, 额:20509",2019-09-30,124
128018.XSHE,时达转债,"无/低成交, 量:4784, 额:465591",2019-09-30,127
128050.XSHE,钧达转债,"无/低成交, 量:2260, 额:228573",2019-09-30,128
128042.XSHE,凯中转债,"无/低成交, 量:4630, 额:477701",2019-09-30,132
113017.XSHG,吉视转债,"无/低成交, 量:3800, 额:385061",2019-09-30,133
123001.XSHE,蓝标转债,规模小于一亿: 26703600.0,2019-09-30,134
110044.XSHG,广电转债,规模小于一亿: 82220000.0,2019-09-30,140
128017.XSHE,金禾转债,"无/低成交, 量:859, 额:98657",2019-09-30,144
128045.XSHE,机电转债,"无/低成交, 量:1120, 额:128937",2019-09-30,146
113009.XSHG,广汽转债,"无/低成交, 量:220, 额:25302",2019-09-30,148
113012.XSHG,骆驼转债,"无/低成交, 量:3630, 额:373273",2019-09-30,152
110038.XSHG,济川转债,"无/低成交, 量:860, 额:93079",2019-09-30,155
127011.XSHE,中鼎转2,"无/低成交, 量:2963, 额:322436",2019-09-30,156
128014.XSHE,永东转债,"无/低成交, 量:2920, 额:292697",2019-09-30,161
113502.XSHG,嘉澳转债,"无/低成交, 量:4180, 额:411239",2019-09-30,167
128052.XSHE,凯龙转债,规模小于一亿: 82518200.0,2019-09-30,168
128037.XSHE,岩土转债,"无/低成交, 量:5170, 额:497109",2019-09-30,171
127008.XSHE,特发转债,规模小于一亿: 77562400.0,2019-09-30,173
128010.XSHE,蔚蓝转债,"无/低成交, 量:2324, 额:239732",2019-09-30,176
128027.XSHE,崇达转债,已公告强赎: 2019-09-10,2019-10-08,37
127009.XSHE,冰轮转债,已公告强赎: 2019-08-29,2019-10-08,50
123015.XSHE,蓝盾转债,"无/低成交, 量:3687, 额:413690",2019-10-08,62
113507.XSHG,天马转债,规模小于一亿: 42064000.0,2019-10-08,64
113515.XSHG,高能转债,"无/低成交, 量:1100, 额:127125",2019-10-08,66
128047.XSHE,光电转债,已公告强赎: 2019-09-17,2019-10-08,69
123016.XSHE,洲明转债,"无/低成交, 量:1304, 额:160093",2019-10-08,72
123013.XSHE,横河转债,规模小于一亿: 38301700.0,2019-10-08,76
128021.XSHE,兄弟转债,"无/低成交, 量:2361, 额:259960",2019-10-08,81
113532.XSHG,海环转债,"无/低成交, 量:2750, 额:293808",2019-10-08,90
113503.XSHG,泰晶转债,规模小于一亿: 64446000.0,2019-10-08,91
123001.XSHE,蓝标转债,规模小于一亿: 25826000.0,2019-10-08,112
113510.XSHG,再升转债,"无/低成交, 量:820, 额:88915",2019-10-08,117
128041.XSHE,盛路转债,规模小于一亿: 79670800.0,2019-10-08,126
113518.XSHG,顾家转债,"无/低成交, 量:980, 额:112719",2019-10-08,130
110044.XSHG,广电转债,规模小于一亿: 82220000.0,2019-10-08,142
113009.XSHG,广汽转债,"无/低成交, 量:440, 额:50480",2019-10-08,149
110038.XSHG,济川转债,"无/低成交, 量:980, 额:106111",2019-10-08,157
128052.XSHE,凯龙转债,规模小于一亿: 82518200.0,2019-10-08,169
127008.XSHE,特发转债,规模小于一亿: 77562400.0,2019-10-08,173
128027.XSHE,崇达转债,规模小于一亿: 50704000.0,2019-10-14,25
128051.XSHE,光华转债,"无/低成交, 量:1924, 额:212698",2019-10-14,32
113507.XSHG,天马转债,规模小于一亿: 42064000.0,2019-10-14,45
123013.XSHE,横河转债,规模小于一亿: 38301700.0,2019-10-14,55
128047.XSHE,光电转债,已公告强赎: 2019-09-17,2019-10-14,84
123001.XSHE,蓝标转债,规模小于一亿: 6437200.0,2019-10-14,86
113504.XSHG,艾华转债,"无/低成交, 量:1980, 额:218544",2019-10-14,87
127009.XSHE,冰轮转债,已公告强赎: 2019-08-29,2019-10-14,90
113510.XSHG,再升转债,"无/低成交, 量:2660, 额:287925",2019-10-14,102
113503.XSHG,泰晶转债,规模小于一亿: 64427008.1,2019-10-14,125
128041.XSHE,盛路转债,规模小于一亿: 79639800.0,2019-10-14,132
128029.XSHE,太阳转债,"无/低成交, 量:2558, 额:296063",2019-10-14,134
110044.XSHG,广电转债,规模小于一亿: 82217012.3,2019-10-14,151
110038.XSHG,济川转债,"无/低成交, 量:3570, 额:388163",2019-10-14,156
128052.XSHE,凯龙转债,规模小于一亿: 82512200.0,2019-10-14,169
127008.XSHE,特发转债,规模小于一亿: 77556400.0,2019-10-14,173
113507.XSHG,天马转债,规模小于一亿: 42060010.6,2019-10-21,17
123013.XSHE,横河转债,规模小于一亿: 38301700.0,2019-10-21,53
128027.XSHE,崇达转债,规模小于一亿: 43524600.0,2019-10-21,64
128041.XSHE,盛路转债,规模小于一亿: 79508200.0,2019-10-21,70
128047.XSHE,光电转债,规模小于一亿: 99574100.0,2019-10-21,86
127009.XSHE,冰轮转债,已公告强赎: 2019-08-29,2019-10-21,90
113503.XSHG,泰晶转债,规模小于一亿: 64400014.9,2019-10-21,97
113504.XSHG,艾华转债,"无/低成交, 量:3290, 额:358570",2019-10-21,106
113525.XSHG,台华转债,"无/低成交, 量:2520, 额:270928",2019-10-21,110
123001.XSHE,蓝标转债,已公告强赎: 2019-09-09,2019-10-21,117
110044.XSHG,广电转债,规模小于一亿: 82217012.3,2019-10-21,131
113510.XSHG,再升转债,"无/低成交, 量:950, 额:101978",2019-10-21,132
127006.XSHE,敖东转债,"无/低成交, 量:3184, 额:334676",2019-10-21,140
113509.XSHG,新泉转债,"无/低成交, 量:480, 额:50250",2019-10-21,141
128017.XSHE,金禾转债,"无/低成交, 量:3753, 额:422567",2019-10-21,155
128014.XSHE,永东转债,"无/低成交, 量:3870, 额:387224",2019-10-21,163
128032.XSHE,双环转债,"无/低成交, 量:4497, 额:431279",2019-10-21,165
128052.XSHE,凯龙转债,规模小于一亿: 82512200.0,2019-10-21,166
127008.XSHE,特发转债,规模小于一亿: 77543400.0,2019-10-21,175
128027.XSHE,崇达转债,已公告强赎: 2019-09-10,2019-10-28,38
123013.XSHE,横河转债,规模小于一亿: 38301700.0,2019-10-28,41
128051.XSHE,光华转债,"无/低成交, 量:3346, 额:356029",2019-10-28,48
128033.XSHE,迪龙转债,"无/低成交, 量:4628, 额:471942",2019-10-28,73
128047.XSHE,光电转债,规模小于一亿: 37231300.0,2019-10-28,89
113525.XSHG,台华转债,"无/低成交, 量:3850, 额:410627",2019-10-28,92
113503.XSHG,泰晶转债,规模小于一亿: 64400014.9,2019-10-28,97
113504.XSHG,艾华转债,"无/低成交, 量:4130, 额:449845",2019-10-28,100
113507.XSHG,天马转债,规模小于一亿: 32353229.44,2019-10-28,113
128041.XSHE,盛路转债,规模小于一亿: 79083000.0,2019-10-28,117
110044.XSHG,广电转债,规模小于一亿: 82211016.2,2019-10-28,124
113510.XSHG,再升转债,"无/低成交, 量:2790, 额:298223",2019-10-28,126
128017.XSHE,金禾转债,"无/低成交, 量:3858, 额:431033",2019-10-28,154
128014.XSHE,永东转债,"无/低成交, 量:4230, 额:423321",2019-10-28,160
128052.XSHE,凯龙转债,规模小于一亿: 82477200.0,2019-10-28,164
128037.XSHE,岩土转债,停牌,2019-10-28,168
127008.XSHE,特发转债,规模小于一亿: 77543400.0,2019-10-28,173
113507.XSHG,天马转债,规模小于一亿: 14138104.84,2019-11-04,43
113515.XSHG,高能转债,停牌,2019-11-04,49
113503.XSHG,泰晶转债,规模小于一亿: 64400014.9,2019-11-04,67
113532.XSHG,海环转债,"无/低成交, 量:4230, 额:445119",2019-11-04,75
128047.XSHE,光电转债,已公告强赎: 2019-09-17,2019-11-04,85
123013.XSHE,横河转债,规模小于一亿: 38301700.0,2019-11-04,106
110044.XSHG,广电转债,规模小于一亿: 82211016.2,2019-11-04,109
128041.XSHE,盛路转债,规模小于一亿: 78166700.0,2019-11-04,123
123007.XSHE,道氏转债,"无/低成交, 量:3060, 额:317572",2019-11-04,129
113509.XSHG,新泉转债,"无/低成交, 量:900, 额:94099",2019-11-04,141
128017.XSHE,金禾转债,"无/低成交, 量:644, 额:72448",2019-11-04,150
128022.XSHE,众信转债,"无/低成交, 量:4392, 额:441386",2019-11-04,157
128052.XSHE,凯龙转债,规模小于一亿: 82475200.0,2019-11-04,160
128037.XSHE,岩土转债,停牌,2019-11-04,166
127008.XSHE,特发转债,规模小于一亿: 77501400.0,2019-11-04,173
113507.XSHG,天马转债,规模小于一亿: 5538554.2,2019-11-11,11
123018.XSHE,溢利转债,"无/低成交, 量:3970, 额:456807",2019-11-11,31
123014.XSHE,凯发转债,"无/低成交, 量:3430, 额:369754",2019-11-11,87
110044.XSHG,广电转债,规模小于一亿: 82209022.1,2019-11-11,92
113532.XSHG,海环转债,"无/低成交, 量:4130, 额:433000",2019-11-11,100
113525.XSHG,台华转债,"无/低成交, 量:490, 额:51192",2019-11-11,101
113504.XSHG,艾华转债,"无/低成交, 量:790, 额:84195",2019-11-11,102
113503.XSHG,泰晶转债,规模小于一亿: 64400014.9,2019-11-11,109
128033.XSHE,迪龙转债,"无/低成交, 量:4547, 额:459565",2019-11-11,111
128041.XSHE,盛路转债,规模小于一亿: 76085900.0,2019-11-11,124
123013.XSHE,横河转债,规模小于一亿: 38300700.0,2019-11-11,127
113510.XSHG,再升转债,"无/低成交, 量:540, 额:56590",2019-11-11,135
113529.XSHG,绝味转债,已公告强赎: 2019-11-07,2019-11-11,155
